timestamp,valence,arousal,stress_score,dominant_zone,pitch,jitter,shimmer
2026-03-15T11:36:25.190607,-0.3876,0.1561,0.3718,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:25.247216,-0.4831,0.0886,0.3859,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:25.315595,-0.4683,0.4074,0.5378,high_stress,0.00,0.0000,0.0000
2026-03-15T11:36:25.407937,-0.1841,0.1723,0.2782,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:25.467065,-0.3165,-0.0625,0.2270,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:25.522475,-0.4227,0.1358,0.3793,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:25.573876,-0.2999,0.5688,0.5344,high_stress,0.00,0.0000,0.0000
2026-03-15T11:36:25.625621,-0.1663,0.3304,0.3484,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:25.669594,-0.0985,0.2578,0.2782,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:25.717842,-0.9245,-0.1299,0.4973,sadness,0.00,0.0000,0.0000
2026-03-15T11:36:25.750509,-0.5236,0.3010,0.5123,high_stress,0.00,0.0000,0.0000
2026-03-15T11:36:25.795837,-0.4811,0.2543,0.4677,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:25.833637,-0.4621,0.2688,0.4655,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:25.870039,-0.5391,0.0651,0.4021,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:25.908822,-0.5382,-0.0083,0.3650,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:25.946599,-0.1918,0.3190,0.3554,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:25.997769,-0.2576,0.2842,0.3709,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:26.065719,-0.4018,0.2824,0.4421,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:26.140616,-0.6710,0.3699,0.6204,high_stress,0.00,0.0000,0.0000
2026-03-15T11:36:26.224153,-0.1899,0.2751,0.3325,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:26.227508,-0.0731,0.5383,0.4057,anxiety,0.00,0.0000,0.0000
2026-03-15T11:36:26.285183,-0.0724,0.3257,0.2990,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:26.335911,-0.6817,0.2613,0.5715,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:26.381898,0.0658,0.3061,0.2201,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:26.416020,-0.3891,0.3138,0.4514,high_stress,0.00,0.0000,0.0000
2026-03-15T11:36:26.456866,-0.2377,0.1866,0.3121,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:26.505687,-0.3675,0.2481,0.4078,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:26.551969,-0.2500,0.3363,0.3931,high_stress,0.00,0.0000,0.0000
2026-03-15T11:36:26.610657,-0.4408,0.3661,0.5034,high_stress,0.00,0.0000,0.0000
2026-03-15T11:36:26.648257,-0.4011,0.4574,0.5293,high_stress,0.00,0.0000,0.0000
2026-03-15T11:36:26.687267,-0.3500,0.2918,0.4209,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:26.728234,-0.5701,-0.0466,0.3617,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:26.788420,-0.4696,0.6386,0.6541,high_stress,0.00,0.0000,0.0000
2026-03-15T11:36:26.850460,-0.3821,0.2633,0.4227,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:26.908831,-0.4752,0.1070,0.3911,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:26.965442,-0.4302,0.2991,0.4647,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:27.029481,-0.3940,-0.1911,0.2014,sadness,0.00,0.0000,0.0000
2026-03-15T11:36:27.089645,-0.3726,0.3286,0.4506,high_stress,0.00,0.0000,0.0000
2026-03-15T11:36:27.145999,-0.3989,0.6358,0.6174,high_stress,0.00,0.0000,0.0000
2026-03-15T11:36:27.193233,-0.0881,0.3864,0.3373,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:27.306653,-0.3264,0.0803,0.3033,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:27.407459,-0.3113,0.0784,0.2948,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:27.464564,-0.0590,0.6710,0.4650,anxiety,0.00,0.0000,0.0000
2026-03-15T11:36:27.500614,-0.3809,-0.1058,0.2376,sadness,0.00,0.0000,0.0000
2026-03-15T11:36:27.555669,-0.4802,0.4114,0.5458,high_stress,0.00,0.0000,0.0000
2026-03-15T11:36:27.615524,-0.5940,0.1085,0.4513,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:27.681407,-0.3463,0.2190,0.3827,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:27.746114,-0.5420,0.3869,0.5645,high_stress,0.00,0.0000,0.0000
2026-03-15T11:36:27.817161,-0.3500,0.3733,0.4616,high_stress,0.00,0.0000,0.0000
2026-03-15T11:36:27.874263,-0.2116,-0.0590,0.1763,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:27.927875,-0.5666,0.6346,0.7006,high_stress,0.00,0.0000,0.0000
2026-03-15T11:36:27.960940,-0.3437,0.4626,0.5031,high_stress,0.00,0.0000,0.0000
2026-03-15T11:36:28.002402,-0.3670,0.1589,0.3629,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:28.047316,-0.2536,0.1983,0.3259,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:28.084582,0.0739,0.2578,0.1920,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:28.123837,-0.5844,0.3168,0.5506,high_stress,0.00,0.0000,0.0000
2026-03-15T11:36:28.171953,-0.3229,0.4054,0.4642,high_stress,0.00,0.0000,0.0000
2026-03-15T11:36:28.215179,-0.4246,0.3869,0.5058,high_stress,0.00,0.0000,0.0000
2026-03-15T11:36:28.217408,-0.3714,0.2921,0.4318,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:28.253573,-0.1718,-0.0067,0.1826,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:28.296086,-0.5180,0.3057,0.5119,high_stress,0.00,0.0000,0.0000
2026-03-15T11:36:28.351412,-0.0957,0.1152,0.2054,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:28.426893,-0.2854,0.2701,0.3777,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:28.497972,-0.2980,0.2130,0.3555,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:28.545951,-0.3523,0.4819,0.5171,high_stress,0.00,0.0000,0.0000
2026-03-15T11:36:28.606639,-0.2764,0.0360,0.2562,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:28.663056,-0.3435,0.0996,0.3215,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:28.709013,-0.4250,0.1172,0.3711,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:28.764939,-0.4703,0.1880,0.4292,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:28.803122,-0.4824,0.5333,0.6079,high_stress,0.00,0.0000,0.0000
2026-03-15T11:36:28.839337,-0.6311,0.3257,0.5784,high_stress,0.00,0.0000,0.0000
2026-03-15T11:36:28.881971,-0.5751,0.6775,0.7263,high_stress,0.00,0.0000,0.0000
2026-03-15T11:36:28.918746,-0.0496,-0.0642,0.0927,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:28.967673,-0.3166,-0.0504,0.2331,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:28.999185,-0.4022,0.2940,0.4481,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:29.109186,-0.2482,0.4062,0.4272,high_stress,0.00,0.0000,0.0000
2026-03-15T11:36:29.260575,-0.3742,-0.0165,0.2789,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:29.333703,-0.4386,0.2063,0.4224,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:29.381184,0.1529,0.3630,0.2051,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:29.431197,0.0067,0.1483,0.1708,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:29.474140,-0.1458,0.0145,0.1802,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:29.531316,-0.3163,0.0825,0.2994,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:29.567067,-0.6610,-0.0023,0.4293,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:29.603046,-0.2874,0.0990,0.2932,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:29.638708,-0.4273,0.3870,0.5071,high_stress,0.00,0.0000,0.0000
2026-03-15T11:36:29.672125,-0.0996,0.3825,0.3410,neutral,0.00,0.0000,0.0000
2026-03-15T11:36:29.710555,-0.0500,0.5179,0.3840,anxiety,0.00,0.0000,0.0000
2026-03-15T11:36:29.743105,-0.0286,0.2381,0.2333,neutral,0.00,0.0000,0.0000
